"Participant ID","R012"
"Gender","Male"
"Age","20"
"Date","16_4_2018"
"Total ExperimentTime","13.857016666666668"
"ColorIndex","2"
"PillNameCoding","1=Dalai Lama","2=Mother Teresa","3=Highschool Teacher","4=Radiology Technician","5=Orphan","6=Date Rape Victim","7=Serial Killer Ted Bundy"

"BlockNum","TrialNum","Total","Duration","Reverse","RightVent","FileIndex","earlyHelperNum","earlyHarmerNum","earlyHelpeeNum","lateHelperNum","lateHarmerNum","lateHelpeeNum","NumSaved","HelperSaved","HarmerSaved","HelpeeSaved","Choice","RT","CategorizeChoice","CatchCorrect","CatchNum","leftNum","leftPerson","rightNum","rightPerson","PillRT",
"9","1","5","5","0","0","1","1","1","2","1","0","1","2","1","1","0","1","2544","-1","-1","-1","-1","-1","-1","-1","-1"
"9","2","5","5","0","1","1","1","0","2","1","0","2","3","1","0","2","1","2296","-1","-1","-1","-1","-1","-1","-1","-1"
"9","3","5","5","0","1","1","1","1","1","1","1","2","3","1","1","1","1","1069","-1","-1","-1","-1","-1","-1","-1","-1"
"9","4","5","5","1","1","1","1","1","1","1","1","1","3","1","1","1","1","448","-1","-1","-1","-1","-1","-1","-1","-1"
"9","5","5","5","1","0","1","1","0","3","1","0","3","0","0","0","0","1","5134","-1","-1","-1","-1","-1","-1","-1","-1"
"9","6","5","5","0","0","1","0","0","3","1","1","2","3","0","0","3","1","658","-1","-1","-1","-1","-1","-1","-1","-1"
"0","1","5","5","0","0","1","1","1","1","1","1","1","2","0","1","1","1","295","-1","-1","-1","-1","-1","-1","-1","-1"
"0","2","5","5","0","0","1","1","0","3","1","0","3","2","0","0","2","1","150","-1","-1","-1","-1","-1","-1","-1","-1"
"0","3","5","5","0","1","1","1","1","1","1","1","2","2","1","0","1","1","87","-1","-1","-1","-1","-1","-1","-1","-1"
"0","4","5","5","1","1","1","0","0","3","1","1","2","3","1","0","2","1","356","-1","-1","-1","-1","-1","-1","-1","-1"
"0","5","5","5","0","1","1","1","0","2","1","0","2","1","0","0","1","1","123","-1","-1","-1","-1","-1","-1","-1","-1"
"0","6","5","5","0","1","1","1","1","2","1","0","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"1","1","5","5","1","1","1","0","0","1","1","0","0","1","1","0","0","1","41","-1","-1","-1","-1","-1","-1","-1","-1"
"1","2","5","5","0","0","-1","1","0","3","1","0","3","2","0","0","2","1","105","-1","-1","-1","-1","-1","-1","-1","-1"
"1","3","5","5","0","1","-1","0","1","2","0","1","2","2","0","1","1","1","74","-1","-1","-1","-1","-1","-1","-1","-1"
"1","4","5","5","1","1","-1","1","1","2","1","1","1","2","1","1","0","1","21","-1","-1","-1","-1","-1","-1","-1","-1"
"1","5","5","5","1","1","1","0","1","3","1","0","1","2","1","0","1","1","88","-1","-1","-1","-1","-1","-1","-1","-1"
"1","6","5","5","1","0","-1","1","1","1","1","1","2","3","1","0","2","1","529","-1","-1","-1","-1","-1","-1","-1","-1"
"1","7","5","5","0","0","2","1","0","0","0","1","0","1","1","0","0","1","290","-1","-1","-1","-1","-1","-1","-1","-1"
"1","8","5","5","0","1","2","0","1","3","1","0","1","4","0","1","3","1","305","-1","-1","-1","-1","-1","-1","-1","-1"
"1","9","5","5","0","0","-1","1","1","3","0","1","2","5","1","1","3","1","314","-1","-1","-1","-1","-1","-1","-1","-1"
"1","10","5","5","1","0","1","1","0","0","0","1","0","1","0","1","0","1","370","-1","-1","-1","-1","-1","-1","-1","-1"
"1","11","5","5","1","1","1","0","1","2","1","0","1","2","1","0","1","1","428","-1","-1","-1","-1","-1","-1","-1","-1"
"1","12","5","5","0","0","2","0","0","1","0","1","0","0","0","0","0","1","402","-1","-1","-1","-1","-1","-1","-1","-1"
"1","13","5","5","0","0","-1","1","1","1","1","1","1","3","1","1","1","1","2168","-1","-1","-1","-1","-1","-1","-1","-1"
"1","14","5","5","0","1","-1","1","1","2","1","0","1","4","1","1","2","1","463","-1","-1","-1","-1","-1","-1","-1","-1"
"1","15","5","5","1","0","-1","1","1","2","1","1","2","3","0","1","2","1","247","-1","-1","-1","-1","-1","-1","-1","-1"
"1","16","5","5","1","0","-1","1","0","3","0","0","3","2","0","0","2","1","456","-1","-1","-1","-1","-1","-1","-1","-1"
"1","17","5","5","0","1","-1","1","0","2","1","0","2","3","1","0","2","1","483","-1","-1","-1","-1","-1","-1","-1","-1"
"1","18","5","5","1","0","1","0","0","1","0","1","0","1","0","1","0","1","155","-1","-1","-1","-1","-1","-1","-1","-1"
"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","90","1","18","-1","-1","-1","-1","-1"
"1","19","5","5","0","1","2","0","0","1","1","0","0","1","1","0","0","1","279","-1","-1","-1","-1","-1","-1","-1","-1"
"1","20","5","5","0","0","2","0","1","2","1","0","1","3","0","1","2","1","237","-1","-1","-1","-1","-1","-1","-1","-1"
"2","1","5","5","1","0","1","0","0","1","0","1","0","1","0","1","0","1","502","-1","-1","-1","-1","-1","-1","-1","-1"
"2","2","5","5","0","0","2","0","0","1","0","1","0","1","0","0","1","1","400","-1","-1","-1","-1","-1","-1","-1","-1"
"2","3","5","5","0","1","-1","1","1","2","1","0","1","4","1","1","2","1","304","-1","-1","-1","-1","-1","-1","-1","-1"
"2","4","5","5","0","0","2","0","0","1","1","0","0","1","0","0","1","1","346","-1","-1","-1","-1","-1","-1","-1","-1"
"2","5","5","5","1","1","1","0","0","1","1","0","0","1","1","0","0","1","275","-1","-1","-1","-1","-1","-1","-1","-1"
"2","6","5","5","1","0","-1","1","1","2","1","1","2","3","0","1","2","1","394","-1","-1","-1","-1","-1","-1","-1","-1"
"2","7","5","5","0","1","-1","1","1","1","1","1","2","2","1","0","1","1","289","-1","-1","-1","-1","-1","-1","-1","-1"
"2","8","5","5","1","0","1","0","1","3","1","0","1","2","1","0","1","1","601","-1","-1","-1","-1","-1","-1","-1","-1"
"2","9","5","5","0","1","-1","1","0","2","1","0","2","3","1","0","2","1","771","-1","-1","-1","-1","-1","-1","-1","-1"
"2","10","5","5","1","1","-1","1","0","3","1","0","3","3","1","0","2","1","616","-1","-1","-1","-1","-1","-1","-1","-1"
"2","11","5","5","1","1","1","1","0","0","0","1","0","1","0","1","0","1","118","-1","-1","-1","-1","-1","-1","-1","-1"
"2","12","5","5","0","0","2","1","0","0","0","1","0","1","0","1","0","1","780","-1","-1","-1","-1","-1","-1","-1","-1"
"2","13","5","5","1","1","-1","1","1","1","1","1","1","3","1","1","1","1","471","-1","-1","-1","-1","-1","-1","-1","-1"
"2","14","5","5","0","1","2","0","1","3","1","0","1","4","0","1","3","1","510","-1","-1","-1","-1","-1","-1","-1","-1"
"2","15","5","5","1","0","-1","1","0","3","0","0","3","3","0","0","3","1","149","-1","-1","-1","-1","-1","-1","-1","-1"
"2","16","5","5","1","0","1","0","1","2","1","0","1","1","0","0","1","1","1960","-1","-1","-1","-1","-1","-1","-1","-1"
"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","90","1","16","-1","-1","-1","-1","-1"
"2","17","5","5","0","1","2","0","1","2","1","0","1","3","0","1","2","1","427","-1","-1","-1","-1","-1","-1","-1","-1"
"2","18","5","5","1","1","-1","1","1","2","1","1","1","3","1","1","1","1","1953","-1","-1","-1","-1","-1","-1","-1","-1"
"2","19","5","5","1","1","-1","0","1","2","0","1","2","2","0","1","1","1","563","-1","-1","-1","-1","-1","-1","-1","-1"
"2","20","5","5","1","1","-1","1","1","3","0","1","2","2","0","0","2","1","284","-1","-1","-1","-1","-1","-1","-1","-1"
"3","1","5","5","1","0","1","1","0","0","0","1","0","1","0","1","0","1","24","-1","-1","-1","-1","-1","-1","-1","-1"
"3","2","5","5","1","1","-1","1","0","3","0","0","3","2","0","0","2","1","491","-1","-1","-1","-1","-1","-1","-1","-1"
"3","3","5","5","0","0","-1","1","1","1","1","1","1","2","0","1","1","1","351","-1","-1","-1","-1","-1","-1","-1","-1"
"3","4","5","5","0","0","2","1","0","1","0","1","3","3","0","0","3","1","3483","-1","-1","-1","-1","-1","-1","-1","-1"
"3","5","5","5","1","1","-1","1","1","2","1","0","1","2","0","1","1","1","708","-1","-1","-1","-1","-1","-1","-1","-1"
"3","6","5","5","0","1","-1","0","1","2","0","1","2","2","0","1","1","1","209","-1","-1","-1","-1","-1","-1","-1","-1"
"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","77","1","6","-1","-1","-1","-1","-1"
"3","7","5","5","0","1","2","1","0","1","0","1","2","2","1","0","1","1","500","-1","-1","-1","-1","-1","-1","-1","-1"
"3","8","5","5","0","0","-1","1","0","3","1","0","3","4","1","0","3","1","1321","-1","-1","-1","-1","-1","-1","-1","-1"
"3","9","5","5","0","0","2","0","0","1","1","0","0","1","0","0","1","1","738","-1","-1","-1","-1","-1","-1","-1","-1"
"3","10","5","5","0","1","2","0","0","1","0","1","0","1","0","0","1","1","144","-1","-1","-1","-1","-1","-1","-1","-1"
"3","11","5","5","0","1","-1","1","1","2","1","1","2","2","1","0","1","1","176","-1","-1","-1","-1","-1","-1","-1","-1"
"3","12","5","5","0","0","-1","1","1","2","1","1","1","4","1","1","2","1","795","-1","-1","-1","-1","-1","-1","-1","-1"
"3","13","5","5","1","1","1","1","0","1","0","1","3","3","0","0","3","1","327","-1","-1","-1","-1","-1","-1","-1","-1"
"3","14","5","5","1","1","1","0","0","1","1","0","0","1","1","0","0","1","83","-1","-1","-1","-1","-1","-1","-1","-1"
"3","15","5","5","0","1","-1","1","0","2","1","0","2","3","1","0","2","1","881","-1","-1","-1","-1","-1","-1","-1","-1"
"3","16","5","5","1","0","-1","1","1","1","1","1","2","3","1","0","2","1","493","-1","-1","-1","-1","-1","-1","-1","-1"
"3","17","5","5","0","1","2","1","0","0","0","1","0","0","0","0","0","1","1049","-1","-1","-1","-1","-1","-1","-1","-1"
"3","18","5","5","1","0","1","1","0","1","0","1","2","3","0","1","2","1","300","-1","-1","-1","-1","-1","-1","-1","-1"
"3","19","5","5","0","1","-1","1","1","3","0","1","2","5","1","1","3","1","184","-1","-1","-1","-1","-1","-1","-1","-1"
